latitude,longitude,label,info
34.500340000000001,-106.00085,p,New_Mexico
35.084490000000002,-106.65114,p,Albuquerque
35.480289999999997,-104.81585,p,San_Miguel_County
35.528080000000003,-108.74258,p,Gallup
35.686979999999998,-105.9378,p,Santa_Fe
35.991129999999998,-106.08058,p,Española
36.447220000000002,-109.45287999999999,p,Salt_Water_Cone
37.269449999999999,-107.00976,p,Pagosa_Springs
38.241379999999999,-108.7901,p,Uranus_Mine
