latitude,longitude,label,info
-20.5,-55.0,p,Mato_Grosso_do_Sul
-15.626849999999999,-56.109540000000003,p,Lagoa_da_Feb
-15.596109999999999,-56.096670000000003,p,Cuiabá
-14.604850000000001,-57.65625,p,South_America
